,target1,target2
9124,10645,2987
9125,9581,2987
9126,10908,2987
9127,9754,2987
9128,9615,2987
9129,10898,2987
9130,8932,2987
9131,9215,2987
9132,9530,2987
9133,8498,2987
9134,10022,2987
9135,9423,2987
9136,10095,2987
9137,9695,2987
9138,8948,2988
9139,9153,2988
9140,9215,2988
9141,10775,2988
9142,8818,2988
9143,9281,2988
9144,9609,2988
9145,9618,2988
9146,10102,2988
9147,8944,2988
9148,10621,2988
9149,10645,2988
9150,10908,2988
9151,11013,2988
9152,8848,2988
9153,8801,2988
9154,9615,2988
9155,8670,2988
9156,8681,2988
9157,10076,2988
9158,10982,2988
9159,9348,2988
9160,10908,2988
9161,8578,2988
9162,8988,2988
9163,9530,2988
9164,8498,2988
9165,10442,2988
9166,10124,2988
9167,9423,2988
9168,10095,2988
9169,9695,2988
9170,8951,2989
9171,9151,2989
9172,10481,2989
9173,9618,2989
9174,9314,2989
9175,10908,2989
9176,9615,2989
9177,8945,2989
9178,8932,2989
9179,8438,2989
9180,10210,2989
9181,9348,2989
9182,9530,2989
9183,8498,2989
9184,10442,2989
9185,9784,2989
9186,10095,2989
9187,10524,2989
9188,9695,2989
9189,8438,2990
9190,8498,2990
9191,10442,2990
9192,9695,2990
9193,10001,2991
9194,11030,2991
9195,9496,2991
9196,9833,2991
9197,8945,2991
9198,9833,2992
9199,8939,2993
9200,9430,2993
9201,9935,2993
9202,10022,2993
9203,9875,2994
9204,8453,2994
9205,10823,2995
9206,8606,2995
9207,10330,2995
9208,8654,2995
9209,10904,2996
9210,9382,2997
9211,8747,2998
9212,10552,2998
9213,9085,2999
9214,9864,2999
9215,10022,2999
9216,8793,2999
9217,8778,2999
9218,8747,3000
9219,10061,3001
9220,10276,3002
9221,9973,3002
9222,9973,3002
9223,10288,3003
9224,8587,3004
9225,10174,3004
9226,9277,3004
9227,8721,3004
9228,8471,3004
9229,10626,3004
9230,9739,3004
9231,10139,3004
9232,9310,3004
9233,9125,3004
9234,10124,3004
9235,10859,3004
9236,10060,3004
9237,10552,3004
9238,8793,3004
9239,9712,3005
9240,9737,3006
9241,9524,3006
9242,8651,3006
9243,9499,3006
9244,10583,3007
9245,8616,3007
9246,9335,3007
9247,9838,3007
9248,10061,3007
9249,10288,3007
9250,8555,3008
9251,10116,3009
9252,10288,3010
9253,10288,3011
9254,10070,3012
9255,10071,3012
9256,10912,3012
9257,8838,3012
9258,9906,3012
9259,9331,3012
9260,10082,3012
9261,9360,3012
9262,9121,3012
9263,10082,3012
9264,9121,3012
9265,10288,3013
9266,8772,3014
9267,9744,3014
9268,10997,3015
9269,9906,3015
9270,9088,3016
9271,10840,3016
9272,10549,3016
9273,8952,3016
9274,10397,3016
9275,9360,3016
9276,10397,3016
9277,10089,3017
9278,10997,3017
9279,9906,3017
9280,10977,3018
9281,9045,3019
9282,8793,3019
9283,10511,3020
9284,10029,3020
9285,8793,3021
9286,9379,3022
9287,8771,3023
9288,8821,3023
9289,10883,3023
9290,8744,3023
9291,9739,3023
9292,8674,3023
9293,8784,3024
9294,8875,3025
9295,8474,3026
9296,9862,3026
9297,8793,3027
9298,11030,3028
9299,9930,3028
9300,8781,3028
9301,9121,3029
9302,9728,3030
9303,10082,3031
9304,10140,3032
9305,8438,3033
9306,9244,3034
9307,8793,3034
9308,9719,3035
9309,9164,3035
9310,9138,3035
9311,9549,3035
9312,10085,3036
9313,9205,3036
9314,10204,3036
9315,10177,3036
9316,9647,3036
9317,8793,3036
9318,9864,3037
9319,9864,3038
9320,9099,3039
9321,8543,3039
9322,9961,3039
9323,8723,3039
9324,8995,3040
9325,8654,3040
9326,8815,3041
9327,10139,3041
9328,10552,3041
9329,9274,3042
9330,8553,3042
9331,9392,3042
9332,8418,3042
9333,8793,3042
9334,9026,3043
9335,9045,3044
9336,8793,3044
9337,8432,3045
9338,8501,3046
9339,8427,3046
9340,9804,3046
9341,8971,3047
9342,9555,3047
9343,10067,3048
9344,10060,3048
9345,9804,3048
9346,9048,3048
9347,8436,3049
9348,10997,3049
9349,9549,3050
9350,9138,3050
9351,9106,3051
9352,9746,3051
9353,10087,3051
9354,10549,3051
9355,10235,3051
9356,9166,3051
9357,8389,3051
9358,8578,3051
9359,10243,3051
9360,9121,3051
9361,9817,3051
9362,10082,3051
9363,9121,3051
9364,9117,3052
9365,10100,3052
9366,9026,3052
9367,8389,3052
9368,9550,3052
9369,9796,3053
9370,8424,3053
9371,8930,3053
9372,10644,3053
9373,8869,3053
9374,9415,3053
9375,9930,3053
9376,9207,3053
9377,9043,3053
9378,8781,3053
9379,9072,3053
9380,10060,3053
9381,8853,3054
9382,9536,3054
9383,9902,3054
9384,10077,3054
9385,8781,3054
9386,10060,3054
9387,9432,3055
9388,9735,3055
9389,9211,3055
9390,9262,3055
9391,10512,3055
9392,11034,3055
9393,9179,3055
9394,8407,3055
9395,9875,3055
9396,10522,3055
9397,10202,3055
9398,8436,3055
9399,9814,3055
9400,10106,3055
9401,8759,3055
9402,9460,3055
9403,8653,3055
9404,10859,3055
9405,9121,3055
9406,10288,3055
9407,8781,3055
9408,10288,3056
9409,8399,3057
9410,9930,3058
9411,9706,3059
9412,8401,3059
9413,8814,3059
9414,10699,3059
9415,9833,3059
9416,8774,3059
9417,9041,3059
9418,9555,3059
9419,9797,3059
9420,8836,3059
9421,8439,3059
9422,9626,3059
9423,9455,3059
9424,10288,3059
9425,8793,3059
9426,10066,3060
9427,9555,3061
9428,10106,3062
9429,8474,3063
9430,9692,3063
9431,9768,3063
9432,8603,3063
9433,10119,3063
9434,8728,3063
9435,9207,3063
9436,9864,3063
9437,9072,3063
9438,8654,3063
9439,9554,3063
9440,8793,3063
9441,10119,3064
9442,10553,3064
9443,4929,3064
9444,8654,3064
9445,8977,3065
9446,8543,3065
9447,9961,3065
9448,10472,3065
9449,9797,3066
9450,8651,3066
9451,8519,3066
9452,9554,3066
9453,8989,3067
9454,9212,3067
9455,9853,3067
9456,9212,3068
9457,8784,3069
9458,8835,3069
9459,10288,3070
9460,8834,3071
9461,9048,3071
9462,8401,3072
9463,9267,3072
9464,10522,3072
9465,8436,3072
9466,9814,3072
9467,8759,3072
9468,9655,3072
9469,9814,3072
9470,9864,3072
9471,10288,3072
9472,9842,3073
9473,10288,3074
9474,10288,3075
9475,10276,3076
9476,10288,3076
9477,10288,3077
9478,10082,3078
9479,10082,3078
9480,10552,3079
9481,9868,3080
9482,10128,3080
9483,10552,3080
9484,10240,3081
9485,8793,3082
9486,9644,3083
9487,10222,3083
9488,8784,3083
9489,9392,3084
9490,9113,3084
9491,9166,3084
9492,9655,3085
9493,10920,3085
9494,10128,3086
9495,10878,3087
9496,10878,3088
9497,10192,3088
9498,10072,3088
9499,8687,3088
9500,10100,3088
9501,9853,3088
9502,9360,3088
9503,10552,3089
9504,8834,3090
9505,9804,3090
9506,8835,3090
9507,9875,3091
9508,10982,3091
9509,10288,3092
9510,8846,3093
9511,8768,3094
9512,9969,3094
9513,9130,3095
9514,9700,3095
9515,10644,3095
9516,10511,3095
9517,8537,3095
9518,10099,3095
9519,9155,3095
9520,10397,3095
9521,8404,3095
9522,9864,3095
9523,10414,3096
9524,9600,3096
9525,9283,3097
9526,8832,3097
9527,10652,3097
9528,10187,3097
9529,9369,3097
9530,10777,3097
9531,10013,3097
9532,8454,3097
9533,8471,3097
9534,8952,3097
9535,9971,3097
9536,8831,3097
9537,9494,3097
9538,9554,3097
9539,9930,3098
9540,8759,3099
9541,10089,3100
9542,8436,3100
9543,10997,3100
9544,9906,3100
9545,8578,3100
9546,8793,3100
9547,10524,3100
9548,10288,3101
9549,9466,3102
9550,9222,3103
9551,8859,3103
9552,10599,3104
9553,10071,3105
9554,8651,3106
9555,9554,3106
9556,10060,3106
9557,10288,3107
9558,9388,3108
9559,8835,3108
9560,10288,3109
9561,8674,3110
9562,9930,3110
9563,10524,3111
9564,9522,3112
9565,8553,3112
9566,9923,3112
9567,9644,3112
9568,8793,3112
9569,10106,3113
9570,10859,3113
9571,9121,3113
9572,8429,3114
9573,9600,3114
9574,8793,3114
9575,8862,3115
9576,8747,3115
9577,9695,3115
9578,8747,3116
9579,8784,3117
9580,9554,3118
9581,8497,3119
9582,8537,3119
9583,10017,3119
9584,10063,3119
9585,10256,3119
9586,9114,3119
9587,9435,3119
9588,9598,3119
9589,10924,3119
9590,9983,3119
9591,9268,3119
9592,9603,3119
9593,9272,3119
9594,10013,3119
9595,10152,3119
9596,8399,3119
9597,9406,3119
9598,10177,3119
9599,8986,3119
9600,9407,3119
9601,8995,3119
9602,10920,3119
9603,9182,3119
9604,9991,3119
9605,8836,3119
9606,9201,3119
9607,9407,3119
9608,9797,3119
9609,8404,3119
9610,10139,3119
9611,9382,3119
9612,10604,3119
9613,8778,3119
9614,10214,3119
9615,10552,3119
9616,9382,3119
9617,8497,3120
9618,9182,3121
9619,10523,3122
9620,9114,3122
9621,10844,3122
9622,9591,3122
9623,9964,3122
9624,10090,3122
9625,10061,3122
9626,8774,3122
9627,9201,3122
9628,9906,3122
9629,9626,3122
9630,10139,3122
9631,8819,3122
9632,8793,3122
9633,10061,3123
9634,10061,3124
9635,8651,3125
9636,8930,3125
9637,9415,3125
9638,9739,3125
9639,10614,3125
9640,8718,3125
9641,9072,3125
9642,10060,3125
9643,9554,3125
9644,8793,3125
9645,9704,3125
9646,8793,3125
9647,9797,3126
9648,9554,3126
9649,8629,3127
9650,9707,3127
9651,8448,3128
9652,10017,3129
9653,10017,3129
9654,10017,3129
9655,10626,3129
9656,8491,3130
9657,10852,3131
9658,9542,3131
9659,10244,3131
9660,8639,3131
9661,9431,3131
9662,9432,3131
9663,9433,3131
9664,8839,3131
9665,9706,3131
9666,8427,3131
9667,9946,3131
9668,10035,3131
9669,9205,3131
9670,9309,3131
9671,9100,3131
9672,10207,3131
9673,10522,3131
9674,8491,3131
9675,8983,3131
9676,8436,3131
9677,8846,3131
9678,8983,3131
9679,8983,3131
9680,9814,3131
9681,9707,3131
9682,10626,3131
9683,8759,3131
9684,9460,3131
9685,8653,3131
9686,8404,3131
9687,9655,3131
9688,9797,3131
9689,8916,3131
9690,9864,3131
9691,8784,3131
9692,10288,3131
9693,8781,3131
9694,4929,3131
9695,8654,3131
9696,9877,3132
9697,10552,3133
9698,9768,3134
9699,10288,3134
9700,8793,3134
9701,9940,3135
9702,8993,3136
9703,8971,3136
9704,9673,3136
9705,9942,3136
9706,9939,3136
9707,10875,3136
9708,9208,3136
9709,9208,3136
9710,9418,3136
9711,9925,3136
9712,9167,3136
9713,8842,3136
9714,8949,3136
9715,10245,3136
9716,8974,3136
9717,9555,3136
9718,9110,3136
9719,8846,3136
9720,8439,3136
9721,11027,3136
9722,10890,3136
9723,8973,3136
9724,10049,3136
9725,8781,3136
9726,9182,3137
9727,9360,3137
9728,10585,3138
9729,9865,3138
9730,10061,3138
9731,9360,3139
9732,10980,3140
9733,10531,3140
9734,10071,3140
9735,10071,3140
9736,10975,3140
9737,9556,3140
9738,10531,3141
9739,10071,3141
9740,9282,3142
9741,10025,3142
9742,10153,3142
9743,10130,3142
9744,8489,3142
9745,10614,3142
9746,8877,3142
9747,9866,3143
9748,9309,3144
9749,10222,3144
9750,10022,3144
9751,8821,3145
9752,10875,3145
9753,9208,3145
9754,9814,3145
9755,10087,3145
9756,8395,3145
9757,10890,3145
9758,8781,3145
9759,9046,3146
9760,9650,3147
9761,9875,3147
9762,10148,3147
9763,8420,3147
9764,8842,3147
9765,8759,3147
9766,11027,3147
9767,9455,3147
9768,9971,3147
9769,8793,3147
9770,9065,3148
9771,10029,3148
9772,10060,3148
9773,8832,3149
9774,9864,3150
9775,9217,3151
9776,9749,3151
9777,9870,3151
9778,10561,3151
9779,10243,3151
9780,10859,3151
9781,10414,3152
9782,10846,3153
9783,10221,3153
9784,9986,3153
9785,9026,3153
9786,9930,3153
9787,9864,3153
9788,9991,3154
9789,10508,3155
9790,8872,3156
9791,8835,3156
9792,10330,3157
9793,9554,3157
9794,8793,3157
9795,9443,3158
9796,8793,3158
9797,10288,3159
9798,8500,3160
9799,9496,3160
9800,10099,3160
9801,9870,3160
9802,10561,3160
9803,10128,3160
9804,9360,3160
9805,9043,3160
9806,8793,3160
9807,10117,3161
9808,9815,3161
9809,9682,3162
9810,10954,3163
9811,9700,3163
9812,8863,3163
9813,9086,3163
9814,9704,3163
9815,8736,3163
9816,9864,3163
9817,9554,3163
9818,10890,3163
9819,9048,3163
9820,8489,3164
9821,9258,3165
9822,9797,3166
9823,8846,3167
9824,9881,3168
9825,10397,3169
9826,9415,3170
9827,8438,3171
9828,8439,3172
9829,10204,3173
9830,10087,3173
9831,10049,3174
9832,10230,3175
9833,9942,3176
9834,9097,3177
9835,10087,3178
9836,9767,3179
9837,10010,3180
9838,8667,3181
9839,8430,3182
9840,8733,3183
9841,8658,3184
9842,8658,3185
9843,8658,3186
9844,8733,3186
9845,8658,3187
9846,10400,3188
9847,9114,3189
9848,8986,3189
9849,10639,3190
9850,9051,3190
9851,9245,3190
9852,9016,3190
9853,10643,3190
9854,9135,3190
9855,10011,3190
9856,9110,3190
9857,9166,3190
9858,10890,3190
9859,10022,3190
9860,10082,3190
9861,10049,3190
9862,8784,3191
9863,10524,3191
9864,9085,3192
9865,10700,3193
9866,9124,3193
9867,10470,3194
9868,8807,3195
9869,9515,3195
9870,9125,3195
9871,9695,3195
9872,9836,3196
9873,8784,3196
9874,9836,3197
9875,9993,3198
9876,9555,3198
9877,10066,3199
9878,10184,3199
9879,10014,3199
9880,9930,3199
9881,9870,3200
9882,9233,3200
9883,10585,3201
9884,9233,3201
9885,10604,3201
9886,10859,3201
9887,10222,3201
9888,10552,3201
9889,9724,3202
9890,9728,3202
9891,9496,3203
9892,10420,3204
9893,9506,3204
9894,8404,3205
9895,9878,3206
9896,9612,3207
9897,11016,3207
9898,8772,3208
9899,10052,3208
9900,8932,3209
9901,10243,3209
9902,9695,3209
9903,9647,3210
9904,9823,3211
9905,10604,3212
9906,9695,3212
9907,8822,3213
9908,10632,3214
9909,9489,3214
9910,9027,3214
9911,9093,3214
9912,10097,3214
9913,8671,3214
9914,9607,3214
9915,9515,3214
9916,9773,3214
9917,10211,3214
9918,8395,3214
9919,9637,3214
9920,9870,3214
9921,10222,3214
9922,9116,3215
9923,9648,3215
9924,10397,3216
9925,10656,3217
9926,9180,3217
9927,10600,3217
9928,9097,3217
9929,9044,3217
9930,8974,3217
9931,9348,3217
9932,8973,3217
9933,8822,3218
9934,8973,3219
9935,9591,3220
9936,10214,3220
9937,9665,3221
9938,9052,3221
9939,10744,3222
9940,9460,3222
9941,10447,3223
9942,9602,3223
9943,10095,3224
9944,10022,3225
9945,9379,3226
9946,10077,3227
9947,9051,3228
9948,9665,3229
9949,9052,3229
9950,9693,3230
9951,10536,3230
9952,9119,3230
9953,10898,3230
9954,10585,3230
9955,9890,3230
9956,8859,3230
9957,10022,3230
9958,9784,3230
9959,10095,3230
9960,9155,3231
9961,10524,3231
9962,9449,3232
9963,8651,3232
9964,9554,3232
9965,10060,3232
9966,8418,3232
9967,9324,3233
9968,10177,3234
9969,8829,3235
9970,8767,3236
9971,9746,3237
9972,9802,3238
9973,9906,3238
9974,9906,3239
9975,9906,3240
9976,8916,3240
9977,9906,3241
9978,8916,3241
9979,10552,3242
9980,9629,3243
9981,8952,3243
9982,8831,3243
9983,8793,3243
9984,9035,3244
9985,10643,3244
9986,9175,3244
9987,10204,3244
9988,8491,3244
9989,10087,3244
9990,9414,3244
9991,10245,3244
9992,9899,3244
9993,9164,3244
9994,9233,3244
9995,9382,3244
9996,8793,3244
9997,10514,3245
9998,9961,3246
9999,9098,3246
10000,9157,3247
10001,9057,3247
10002,8937,3248
10003,11025,3249
10004,10890,3249
10005,10890,3249
10006,8491,3250
10007,10646,3251
10008,10095,3251
10009,10699,3252
10010,10699,3253
10011,9314,3253
10012,10397,3253
10013,10699,3254
10014,9093,3254
10015,10803,3254
10016,10472,3254
10017,8395,3254
10018,10222,3254
10019,10397,3254
10020,8432,3255
10021,10049,3256
10022,10049,3257
10023,8781,3257
10024,10139,3258
10025,10682,3259
10026,8489,3259
10027,10236,3259
10028,10010,3259
10029,9490,3260
10030,4929,3261
10031,8654,3261
10032,8915,3262
10033,10708,3263
10034,8793,3264
10035,9991,3265
10036,9655,3266
10037,9218,3267
10038,9524,3268
10039,9877,3269
10040,8411,3270
10041,8968,3270
10042,9051,3270
10043,9357,3270
10044,9032,3270
10045,8733,3270
10046,8986,3271
10047,8912,3271
10048,8654,3271
10049,10204,3272
10050,8560,3272
10051,8651,3272
10052,9899,3272
10053,8793,3272
10054,9704,3273
10055,10742,3274
10056,9532,3275
10057,10102,3276
10058,10102,3276
10059,10102,3277
10060,10102,3278
10061,10517,3279
10062,10517,3279
10063,9803,3279
10064,8484,3279
10065,9802,3279
10066,9648,3279
10067,9601,3279
10068,9212,3279
10069,8870,3279
10070,10808,3279
10071,10808,3279
10072,9906,3279
10073,9860,3279
10074,10397,3279
10075,8778,3280
10076,10077,3281
10077,10060,3281
10078,10087,3282
10079,9460,3282
10080,10561,3282
10081,9902,3283
10082,8401,3284
10083,8831,3284
10084,9554,3284
10085,8793,3284
10086,8968,3285
10087,8968,3286
10088,8618,3287
10089,8902,3287
10090,9277,3287
10091,9538,3287
10092,8736,3287
10093,8983,3287
10094,8769,3287
10095,10694,3287
10096,8991,3287
10097,8793,3287
10098,8524,3288
10099,8889,3288
10100,10025,3288
10101,8725,3288
10102,8902,3288
10103,8991,3288
10104,9091,3288
10105,9707,3288
10106,8793,3288
10107,8983,3289
10108,8775,3290
10109,8709,3291
10110,10160,3292
10111,10517,3293
10112,8885,3294
10113,9744,3295
10114,9665,3296
10115,9557,3297
10116,9277,3297
10117,9205,3297
10118,8793,3297
10119,8731,3298
10120,8670,3299
10121,8670,3300
10122,8670,3300
10123,8731,3301
10124,8670,3302
10125,10694,3303
10126,9387,3304
10127,9506,3305
10128,9203,3306
10129,9268,3307
10130,9357,3308
10131,8863,3309
10132,8863,3310
10133,8863,3311
10134,8863,3312
10135,8863,3313
10136,8863,3314
10137,8863,3315
10138,8658,3316
10139,8679,3316
10140,9277,3316
10141,8733,3316
10142,8733,3316
10143,10288,3317
10144,10694,3318
10145,8780,3319
10146,8889,3319
10147,10127,3320
10148,9906,3321
10149,9130,3322
10150,8800,3323
10151,9522,3324
10152,8666,3325
10153,9827,3326
10154,9971,3327
10155,8747,3327
10156,9117,3328
10157,10694,3329
10158,10694,3330
10159,8656,3331
10160,8666,3331
10161,8793,3332
10162,8793,3333
10163,8793,3334
10164,9340,3335
10165,9014,3336
10166,9174,3337
10167,8412,3338
10168,9592,3339
10169,9150,3340
10170,10694,3341
10171,10148,3342
10172,10388,3342
10173,8640,3343
10174,8836,3344
10175,8781,3345
10176,9295,3346
10177,10923,3347
10178,9236,3348
10179,10711,3348
10180,9418,3349
10181,9594,3349
10182,9556,3349
10183,8916,3349
10184,10481,3350
10185,9214,3350
10186,9827,3350
10187,8725,3350
10188,10903,3351
10189,10903,3352
10190,10388,3353
10191,9594,3354
10192,9214,3354
10193,8946,3355
10194,9205,3355
10195,10072,3355
10196,8640,3355
10197,9175,3355
10198,10010,3356
10199,8765,3357
10200,9355,3358
10201,8916,3359
10202,9868,3360
10203,9355,3361
10204,8713,3362
10205,10644,3363
10206,9418,3364
10207,8836,3365
10208,9827,3366
10209,9542,3367
10210,10388,3368
10211,8571,3369
10212,10230,3369
10213,9767,3369
10214,9690,3370
10215,8733,3370
10216,10010,3371
10217,9218,3372
10218,10777,3373
10219,9029,3374
10220,10643,3375
10221,9899,3376
10222,9214,3377
10223,10388,3378
10224,10139,3378
10225,9930,3378
10226,9424,3379
10227,9175,3379
10228,9167,3380
10229,9052,3381
10230,9052,3381
10231,9387,3382
10232,9532,3383
10233,9181,3383
10234,9532,3384
10235,9181,3384
10236,10694,3385
10237,10501,3386
10238,9728,3387
10239,10699,3387
10240,10696,3387
10241,10069,3388
10242,10509,3388
10243,11027,3388
10244,9728,3389
10245,9121,3389
10246,10903,3390
10247,10599,3391
10248,11027,3391
10249,10049,3391
10250,10912,3392
10251,10599,3392
10252,8916,3392
10253,10694,3393
10254,8793,3393
10255,9303,3394
10256,8793,3394
10257,10941,3395
10258,8835,3395
10259,10330,3396
10260,10330,3396
10261,9457,3397
10262,9804,3397
10263,9048,3397
10264,9921,3398
10265,9449,3398
10266,8793,3398
10267,10000,3399
10268,10174,3400
10269,10152,3400
10270,10029,3400
10271,10920,3400
10272,8674,3400
10273,8793,3400
10274,9986,3401
10275,9817,3401
10276,9429,3402
10277,9466,3402
10278,9556,3402
10279,9360,3402
10280,9605,3403
10281,9934,3403
10282,9606,3403
10283,9607,3403
10284,9321,3403
10285,9429,3403
10286,10016,3403
10287,9556,3403
10288,10222,3403
10289,9428,3404
10290,9429,3404
10291,8952,3404
10292,9647,3404
10293,9310,3404
10294,9556,3404
10295,9551,3404
10296,8793,3404
10297,9429,3405
10298,9606,3406
10299,9864,3406
10300,8836,3407
10301,9838,3408
10302,9838,3409
10303,9784,3409
10304,9087,3410
10305,10152,3411
10306,10920,3411
10307,8404,3411
10308,9220,3412
10309,9355,3412
10310,9930,3413
10311,8937,3414
10312,9605,3414
10313,10060,3415
10314,8912,3416
10315,9301,3417
10316,10508,3417
10317,9205,3417
10318,8436,3417
10319,9418,3417
10320,9337,3417
10321,10823,3417
10322,9365,3417
10323,10192,3417
10324,9109,3417
10325,9601,3417
10326,9161,3417
10327,9877,3417
10328,8846,3417
10329,9692,3417
10330,10975,3417
10331,8774,3417
10332,9418,3417
10333,8836,3417
10334,9767,3417
10335,9930,3417
10336,9455,3417
10337,8747,3417
10338,10890,3417
10339,8819,3417
10340,8973,3417
10341,8781,3417
10342,8675,3418
10343,10319,3419
10344,9902,3419
10345,8773,3419
10346,9499,3420
10347,10077,3421
10348,9594,3422
10349,8884,3422
10350,8949,3422
10351,8836,3422
10352,10099,3422
10353,8404,3422
10354,10561,3422
10355,8793,3422
10356,10035,3423
10357,8984,3423
10358,9860,3423
10359,9930,3423
10360,9155,3424
10361,9360,3424
10362,10524,3424
10363,10524,3425
10364,9922,3426
10365,9655,3426
10366,9220,3427
10367,9707,3427
10368,9971,3427
10369,10997,3428
10370,8679,3429
10371,10177,3429
10372,8530,3430
10373,8805,3430
10374,8805,3431
10375,8565,3432
10376,10005,3432
10377,8474,3432
10378,10231,3432
10379,8381,3432
10380,9577,3432
10381,9506,3432
10382,10149,3433
10383,9899,3434
10384,10397,3434
10385,9817,3434
10386,9530,3435
10387,10708,3435
10388,10222,3435
10389,9628,3436
10390,10045,3436
10391,8529,3436
10392,9506,3436
10393,9828,3436
10394,8622,3437
10395,10685,3437
10396,10174,3438
10397,10470,3438
10398,10152,3438
10399,10920,3438
10400,8674,3438
10401,10644,3438
10402,9175,3439
10403,9594,3440
10404,9015,3440
10405,9121,3440
10406,8696,3441
10407,9494,3442
10408,9804,3442
10409,9212,3443
10410,10644,3444
10411,10087,3444
10412,9524,3444
10413,10029,3444
10414,10823,3444
10415,8438,3444
10416,10524,3444
10417,10049,3444
10418,9814,3445
10419,8736,3445
10420,9423,3445
10421,9784,3445
10422,9814,3445
10423,10661,3446
10424,9673,3447
10425,9494,3448
10426,8733,3449
10427,9082,3450
10428,9554,3450
10429,9860,3451
10430,9043,3452
10431,8654,3452
10432,9961,3453
10433,9773,3453
10434,9515,3453
10435,8395,3453
10436,8885,3454
10437,9814,3455
10438,10064,3456
10439,9814,3457
10440,8949,3458
10441,9484,3459
10442,10243,3460
10443,8835,3460
10444,10308,3461
10445,9945,3462
10446,9100,3463
10447,9155,3463
10448,9864,3463
10449,9554,3463
10450,8793,3463
10451,9124,3464
10452,9864,3465
10453,9335,3466
10454,9707,3466
10455,8439,3466
10456,9828,3467
10457,10184,3468
10458,9272,3468
10459,9272,3469
10460,8778,3469
10461,10102,3470
10462,9010,3470
10463,9155,3470
10464,9121,3470
10465,10524,3470
10466,10060,3470
10467,8793,3471
10468,9093,3472
10469,10243,3472
10470,9093,3472
10471,10243,3472
10472,8747,3473
10473,9158,3474
10474,9121,3475
10475,10524,3475
10476,9695,3475
10477,9121,3475
10478,8450,3476
10479,10536,3476
10480,9299,3476
