,sym1,sym2
12441,1039,863
12442,1039,106
12443,1039,200
12444,1039,55
12445,1039,399
12446,1039,744
12447,1039,155
12448,1039,698
12449,1039,95
12450,1039,46
12451,1039,224
12452,1039,63
12453,1039,660
12454,1039,550
12455,1039,719
12456,1039,1041
12457,1039,532
12458,1039,741
12459,954,182
12460,954,277
12461,954,82
12462,954,544
12463,954,231
12464,954,493
12465,954,296
12466,954,953
12467,954,226
12468,954,694
12469,954,591
12470,954,612
12471,954,955
12472,954,817
12473,954,542
12474,954,592
12475,954,958
12476,954,435
12477,954,832
12478,954,939
12479,954,164
12480,954,1032
12481,954,87
12482,954,774
12483,954,882
12484,954,852
12485,954,971
12486,954,718
12487,954,957
12488,954,594
12489,954,292
12490,954,55
12491,954,935
12492,954,893
12493,954,931
12494,954,744
12495,954,15
12496,954,216
12497,954,382
12498,954,696
12499,954,833
12500,954,698
12501,954,95
12502,954,750
12503,954,346
12504,954,503
12505,954,240
12506,954,166
12507,954,243
12508,954,588
12509,954,566
12510,954,765
12511,954,695
12512,954,46
12513,954,295
12514,954,804
12515,954,224
12516,954,88
12517,954,494
12518,954,941
12519,954,775
12520,954,63
12521,954,902
12522,954,973
12523,954,734
12524,954,883
12525,954,291
12526,954,964
12527,954,461
12528,954,289
12529,954,743
12530,954,956
12531,954,720
12532,954,245
12533,954,677
12534,954,555
12535,954,950
12536,954,286
12537,954,699
12538,954,1041
12539,954,905
12540,954,959
12541,954,897
12542,954,672
12543,954,14
12544,954,33
12545,954,928
12546,954,952
12547,954,845
12548,954,532
12549,954,306
12550,954,741
12551,954,168
12552,954,120
12553,954,492
12554,954,154
12555,954,876
12556,954,997
12557,954,383
12558,935,182
12559,935,277
12560,935,82
12561,935,544
12562,935,231
12563,935,493
12564,935,296
12565,935,953
12566,935,226
12567,935,694
12568,935,591
12569,935,612
12570,935,955
12571,935,817
12572,935,542
12573,935,592
12574,935,958
12575,935,435
12576,935,832
12577,935,939
12578,935,164
12579,935,1032
12580,935,87
12581,935,774
12582,935,882
12583,935,852
12584,935,971
12585,935,718
12586,935,957
12587,935,594
12588,935,292
12589,935,55
12590,935,954
12591,935,893
12592,935,931
12593,935,744
12594,935,15
12595,935,216
12596,935,382
12597,935,696
12598,935,833
12599,935,698
12600,935,95
12601,935,750
12602,935,346
12603,935,503
12604,935,240
12605,935,166
12606,935,243
12607,935,588
12608,935,566
12609,935,765
12610,935,695
12611,935,46
12612,935,295
12613,935,804
12614,935,224
12615,935,88
12616,935,494
12617,935,941
12618,935,775
12619,935,63
12620,935,902
12621,935,973
12622,935,734
12623,935,883
12624,935,291
12625,935,964
12626,935,461
12627,935,289
12628,935,743
12629,935,956
12630,935,720
12631,935,245
12632,935,677
12633,935,555
12634,935,950
12635,935,286
12636,935,699
12637,935,1041
12638,935,905
12639,935,959
12640,935,897
12641,935,672
12642,935,14
12643,935,33
12644,935,928
12645,935,952
12646,935,845
12647,935,532
12648,935,306
12649,935,741
12650,935,168
12651,935,120
12652,935,492
12653,935,154
12654,935,876
12655,935,997
12656,935,383
12657,628,249
12658,628,82
12659,628,296
12660,628,87
12661,628,55
12662,628,744
12663,628,95
12664,628,46
12665,628,224
12666,628,88
12667,628,63
12668,628,739
12669,628,461
12670,628,50
12671,628,532
12672,628,741
12673,628,251
12674,119,789
12675,119,296
12676,119,921
12677,119,607
12678,119,717
12679,119,435
12680,119,863
12681,119,644
12682,119,643
12683,119,13
12684,119,87
12685,119,514
12686,119,852
12687,119,971
12688,119,106
12689,119,25
12690,119,594
12691,119,55
12692,119,942
12693,119,744
12694,119,39
12695,119,653
12696,119,749
12697,119,95
12698,119,7
12699,119,46
12700,119,224
12701,119,846
12702,119,63
12703,119,838
12704,119,660
12705,119,709
12706,119,981
12707,119,822
12708,119,1041
12709,119,1019
12710,119,532
12711,119,741
12712,119,641
12713,119,154
12714,119,966
12715,64,182
12716,64,81
12717,64,1049
12718,64,611
12719,64,460
12720,64,82
12721,64,305
12722,64,371
12723,64,192
12724,64,505
12725,64,428
12726,64,493
12727,64,710
12728,64,12
12729,64,296
12730,64,75
12731,64,226
12732,64,782
12733,64,282
12734,64,909
12735,64,235
12736,64,435
12737,64,848
12738,64,1032
12739,64,87
12740,64,774
12741,64,574
12742,64,852
12743,64,971
12744,64,303
12745,64,990
12746,64,594
12747,64,292
12748,64,55
12749,64,893
12750,64,931
12751,64,744
12752,64,267
12753,64,216
12754,64,382
12755,64,149
12756,64,95
12757,64,454
12758,64,243
12759,64,458
12760,64,588
12761,64,92
12762,64,765
12763,64,46
12764,64,295
12765,64,667
12766,64,224
12767,64,88
12768,64,494
12769,64,775
12770,64,63
12771,64,973
12772,64,734
12773,64,85
12774,64,352
12775,64,291
12776,64,557
12777,64,616
12778,64,461
12779,64,289
12780,64,743
12781,64,450
12782,64,720
12783,64,254
12784,64,245
12785,64,555
12786,64,269
12787,64,950
12788,64,436
12789,64,824
12790,64,905
12791,64,246
12792,64,360
12793,64,135
12794,64,668
12795,64,156
12796,64,895
12797,64,897
12798,64,33
12799,64,500
12800,64,928
12801,64,845
12802,64,532
12803,64,741
12804,64,120
12805,64,127
12806,64,24
12807,64,492
12808,64,154
12809,64,876
12810,64,930
12811,64,642
12812,64,321
12813,893,615
12814,893,182
12815,893,786
12816,893,277
12817,893,187
12818,893,795
12819,893,634
12820,893,141
12821,893,82
12822,893,736
12823,893,114
12824,893,530
12825,893,544
12826,893,505
12827,893,797
12828,893,428
12829,893,231
12830,893,493
12831,893,296
12832,893,953
12833,893,729
12834,893,147
12835,893,75
12836,893,226
12837,893,909
12838,893,694
12839,893,608
12840,893,591
12841,893,58
12842,893,161
12843,893,612
12844,893,234
12845,893,955
12846,893,235
12847,893,776
12848,893,592
12849,893,958
12850,893,589
12851,893,435
12852,893,273
12853,893,832
12854,893,986
12855,893,848
12856,893,939
12857,893,211
12858,893,945
12859,893,1032
12860,893,87
12861,893,774
12862,893,514
12863,893,348
12864,893,777
12865,893,574
12866,893,852
12867,893,300
12868,893,971
12869,893,718
12870,893,957
12871,893,990
12872,893,594
12873,893,292
12874,893,55
12875,893,954
12876,893,935
12877,893,64
12878,893,68
12879,893,288
12880,893,399
12881,893,931
12882,893,744
12883,893,763
12884,893,15
12885,893,655
12886,893,696
12887,893,188
12888,893,833
12889,893,951
12890,893,149
12891,893,217
12892,893,698
12893,893,95
12894,893,346
12895,893,503
12896,893,206
12897,893,240
12898,893,166
12899,893,243
12900,893,588
12901,893,1036
12902,893,92
12903,893,765
12904,893,456
12905,893,695
12906,893,911
12907,893,46
12908,893,295
12909,893,804
12910,893,402
12911,893,224
12912,893,799
12913,893,1024
12914,893,859
12915,893,88
12916,893,494
12917,893,323
12918,893,775
12919,893,633
12920,893,63
12921,893,902
12922,893,973
12923,893,734
12924,893,85
12925,893,940
12926,893,548
12927,893,883
12928,893,291
12929,893,964
12930,893,366
12931,893,925
12932,893,461
12933,893,289
12934,893,368
12935,893,956
12936,893,720
12937,893,254
12938,893,555
12939,893,118
12940,893,950
12941,893,286
12942,893,719
12943,893,699
12944,893,970
12945,893,693
12946,893,905
12947,893,988
12948,893,959
12949,893,668
12950,893,904
12951,893,895
12952,893,645
12953,893,897
12954,893,672
12955,893,33
12956,893,928
12957,893,952
12958,893,845
12959,893,504
12960,893,1019
12961,893,532
12962,893,306
12963,893,741
12964,893,120
12965,893,907
12966,893,946
12967,893,492
12968,893,154
12969,893,876
12970,893,997
12971,893,549
12972,893,510
12973,893,642
12974,893,761
12975,893,321
12976,68,364
12977,68,332
12978,68,1016
12979,68,296
12980,68,788
12981,68,226
12982,68,887
12983,68,234
12984,68,273
12985,68,574
12986,68,971
12987,68,292
12988,68,55
12989,68,893
12990,68,288
12991,68,931
12992,68,744
12993,68,655
12994,68,95
12995,68,1012
12996,68,46
12997,68,224
12998,68,1023
12999,68,63
13000,68,1014
13001,68,511
13002,68,1010
13003,68,366
13004,68,289
13005,68,357
13006,68,1015
13007,68,555
13008,68,118
13009,68,950
13010,68,905
13011,68,897
13012,68,1026
13013,68,928
13014,68,532
13015,68,741
13016,68,1011
13017,68,321
13018,441,636
13019,441,635
13020,441,791
13021,441,640
13022,441,105
13023,441,749
13024,441,566
13025,441,649
13026,441,900
13027,441,639
13028,441,553
13029,441,917
13030,441,872
13031,991,95
13032,196,296
13033,196,226
13034,196,55
13035,196,744
13036,196,95
13037,196,46
13038,196,506
13039,196,224
13040,196,63
13041,196,511
13042,196,357
13043,196,1015
13044,196,504
13045,196,532
13046,196,741
13047,196,642
13048,69,296
13049,69,612
13050,69,592
13051,69,87
13052,69,55
13053,69,744
13054,69,95
13055,69,46
13056,69,224
13057,69,88
13058,69,775
13059,69,63
13060,69,461
13061,69,950
13062,69,532
13063,69,741
13064,481,283
13065,481,634
13066,481,296
13067,481,226
13068,481,608
13069,481,215
13070,481,643
13071,481,1009
13072,481,514
13073,481,348
13074,481,292
13075,481,55
13076,481,517
13077,481,744
13078,481,653
13079,481,217
13080,481,95
13081,481,456
13082,481,46
13083,481,224
13084,481,1024
13085,481,88
13086,481,63
13087,481,193
13088,481,511
13089,481,291
13090,481,461
13091,481,289
13092,481,950
13093,481,897
13094,481,504
13095,481,1019
13096,481,532
13097,481,741
13098,481,641
13099,481,510
13100,481,642
13101,481,321
13102,942,1
13103,942,1033
13104,942,395
13105,942,296
13106,942,921
13107,942,607
13108,942,717
13109,942,435
13110,942,863
13111,942,643
13112,942,995
13113,942,51
13114,942,13
13115,942,514
13116,942,980
13117,942,483
13118,942,852
13119,942,801
13120,942,971
13121,942,106
13122,942,25
13123,942,594
13124,942,281
13125,942,55
13126,942,119
13127,942,275
13128,942,744
13129,942,27
13130,942,653
13131,942,340
13132,942,749
13133,942,95
13134,942,566
13135,942,46
13136,942,319
13137,942,224
13138,942,1034
13139,942,63
13140,942,838
13141,942,569
13142,942,603
13143,942,660
13144,942,482
13145,942,709
13146,942,981
13147,942,822
13148,942,719
13149,942,302
13150,942,1041
13151,942,766
13152,942,484
13153,942,1019
13154,942,532
13155,942,741
13156,942,205
13157,942,1035
13158,942,70
13159,942,641
13160,942,966
13161,391,710
13162,391,296
13163,391,226
13164,391,54
13165,391,404
13166,391,235
13167,391,87
13168,391,582
13169,391,55
13170,391,744
13171,391,95
13172,391,46
13173,391,224
13174,391,88
13175,391,63
13176,391,461
13177,391,19
13178,391,950
13179,391,708
13180,391,824
13181,391,59
13182,391,897
13183,391,29
13184,391,532
13185,391,741
13186,313,375
13187,313,1005
13188,313,702
13189,313,16
13190,313,45
13191,275,1
13192,275,395
13193,275,921
13194,275,717
13195,275,995
13196,275,13
13197,275,980
13198,275,801
13199,275,25
13200,275,942
13201,275,709
13202,275,981
13203,275,822
13204,275,302
13205,275,966
13206,209,211
13207,288,182
13208,288,81
13209,288,277
13210,288,388
13211,288,850
13212,288,82
13213,288,760
13214,288,736
13215,288,305
13216,288,371
13217,288,530
13218,288,505
13219,288,428
13220,288,493
13221,288,710
13222,288,296
13223,288,729
13224,288,788
13225,288,226
13226,288,694
13227,288,591
13228,288,1000
13229,288,612
13230,288,234
13231,288,404
13232,288,542
13233,288,776
13234,288,592
13235,288,589
13236,288,435
13237,288,273
13238,288,832
13239,288,986
13240,288,848
13241,288,679
13242,288,51
13243,288,1032
13244,288,87
13245,288,774
13246,288,348
13247,288,4
13248,288,852
13249,288,300
13250,288,971
13251,288,594
13252,288,292
13253,288,55
13254,288,893
13255,288,68
13256,288,399
13257,288,931
13258,288,744
13259,288,216
13260,288,655
13261,288,696
13262,288,340
13263,288,188
13264,288,833
13265,288,149
13266,288,698
13267,288,95
13268,288,346
13269,288,503
13270,288,240
13271,288,166
13272,288,243
13273,288,588
13274,288,92
13275,288,765
13276,288,695
13277,288,46
13278,288,804
13279,288,224
13280,288,88
13281,288,494
13282,288,323
13283,288,775
13284,288,63
13285,288,902
13286,288,973
13287,288,734
13288,288,603
13289,288,291
13290,288,122
13291,288,964
13292,288,366
13293,288,461
13294,288,289
13295,288,678
13296,288,368
13297,288,19
13298,288,450
13299,288,720
13300,288,254
13301,288,245
13302,288,555
13303,288,118
13304,288,950
13305,288,699
13306,288,972
13307,288,970
13308,288,59
13309,288,905
13310,288,246
13311,288,988
13312,288,1004
13313,288,895
13314,288,181
13315,288,897
13316,288,672
13317,288,29
13318,288,33
13319,288,928
13320,288,845
13321,288,532
13322,288,741
13323,288,492
13324,288,876
13325,288,997
13326,288,930
13327,288,321
13328,399,182
13329,399,277
13330,399,816
13331,399,736
13332,399,305
13333,399,530
13334,399,1033
13335,399,505
13336,399,493
13337,399,710
13338,399,296
13339,399,226
13340,399,282
13341,399,694
13342,399,234
13343,399,404
13344,399,418
13345,399,273
13346,399,832
13347,399,863
13348,399,233
13349,399,51
13350,399,1032
13351,399,585
13352,399,774
13353,399,777
13354,399,574
13355,399,300
13356,399,971
13357,399,106
13358,399,200
13359,399,281
13360,399,292
13361,399,55
13362,399,1039
13363,399,893
13364,399,288
13365,399,309
13366,399,931
13367,399,744
13368,399,27
13369,399,696
13370,399,340
13371,399,833
13372,399,951
13373,399,698
13374,399,95
13375,399,346
13376,399,503
13377,399,240
13378,399,166
13379,399,588
13380,399,92
13381,399,765
13382,399,695
13383,399,911
13384,399,46
13385,399,402
13386,399,224
13387,399,1034
13388,399,494
13389,399,775
13390,399,63
13391,399,902
13392,399,973
13393,399,734
13394,399,511
13395,399,569
13396,399,603
13397,399,964
13398,399,660
13399,399,289
13400,399,19
13401,399,720
13402,399,721
13403,399,555
13404,399,269
13405,399,950
13406,399,719
13407,399,699
13408,399,824
13409,399,970
13410,399,1041
13411,399,905
13412,399,766
13413,399,42
13414,399,895
13415,399,897
13416,399,672
13417,399,33
13418,399,928
13419,399,845
13420,399,532
13421,399,741
13422,399,205
13423,399,1035
13424,399,70
13425,399,492
13426,399,876
13427,399,997
13428,399,321
13429,309,182
13430,309,277
13431,309,736
13432,309,530
13433,309,493
13434,309,296
13435,309,226
13436,309,694
13437,309,418
13438,309,832
13439,309,96
13440,309,1032
13441,309,971
13442,309,55
13443,309,399
13444,309,744
13445,309,696
13446,309,833
13447,309,698
13448,309,95
13449,309,346
13450,309,240
13451,309,166
13452,309,765
13453,309,695
13454,309,46
13455,309,224
13456,309,494
13457,309,63
13458,309,902
13459,309,734
13460,309,289
13461,309,720
13462,309,721
13463,309,950
13464,309,699
13465,309,970
13466,309,271
13467,309,672
13468,309,33
13469,309,845
13470,309,532
13471,309,741
13472,309,492
13473,309,876
13474,309,997
13475,351,350
13476,351,538
13477,517,634
13478,517,296
13479,517,226
13480,517,608
13481,517,215
13482,517,435
13483,517,643
13484,517,1009
13485,517,87
13486,517,514
13487,517,348
13488,517,574
13489,517,852
13490,517,594
13491,517,55
13492,517,481
13493,517,744
13494,517,133
13495,517,653
13496,517,217
13497,517,95
13498,517,456
13499,517,46
13500,517,224
13501,517,1023
13502,517,1024
13503,517,258
13504,517,63
13505,517,511
13506,517,291
13507,517,897
13508,517,504
13509,517,1019
13510,517,532
13511,517,741
13512,517,641
13513,517,510
13514,517,321
13515,5,296
13516,5,55
13517,5,744
13518,5,95
13519,5,46
13520,5,224
13521,5,63
13522,5,108
13523,5,110
13524,5,532
13525,5,741
13526,632,296
13527,632,55
13528,632,744
13529,632,95
13530,632,46
13531,632,224
13532,632,63
13533,632,532
13534,632,741
13535,931,182
13536,931,527
13537,931,81
13538,931,277
13539,931,1049
13540,931,452
13541,931,850
13542,931,82
13543,931,760
13544,931,114
13545,931,305
13546,931,371
13547,931,192
13548,931,530
13549,931,544
13550,931,1033
13551,931,505
13552,931,797
13553,931,428
13554,931,231
13555,931,493
13556,931,710
13557,931,12
13558,931,296
13559,931,953
13560,931,75
13561,931,226
13562,931,782
13563,931,489
13564,931,282
13565,931,694
13566,931,591
13567,931,290
13568,931,1000
13569,931,612
13570,931,234
13571,931,955
13572,931,817
13573,931,985
13574,931,776
13575,931,711
13576,931,592
13577,931,922
13578,931,958
13579,931,589
13580,931,285
13581,931,435
13582,931,273
13583,931,984
13584,931,832
13585,931,863
13586,931,791
13587,931,939
13588,931,164
13589,931,211
13590,931,1032
13591,931,784
13592,931,177
13593,931,87
13594,931,774
13595,931,582
13596,931,882
13597,931,574
13598,931,852
13599,931,300
13600,931,971
13601,931,106
13602,931,303
13603,931,957
13604,931,594
13605,931,281
13606,931,292
13607,931,55
13608,931,954
13609,931,935
13610,931,64
13611,931,893
13612,931,68
13613,931,288
13614,931,399
13615,931,744
13616,931,15
13617,931,27
13618,931,216
13619,931,382
13620,931,339
13621,931,655
13622,931,696
13623,931,833
13624,931,749
13625,931,998
13626,931,149
13627,931,698
13628,931,95
13629,931,454
13630,931,750
13631,931,346
13632,931,503
13633,931,783
13634,931,322
13635,931,240
13636,931,166
13637,931,243
13638,931,458
13639,931,588
13640,931,92
13641,931,566
13642,931,765
13643,931,754
13644,931,695
13645,931,46
13646,931,498
13647,931,295
13648,931,804
13649,931,355
13650,931,929
13651,931,912
13652,931,142
13653,931,540
13654,931,224
13655,931,1034
13656,931,265
13657,931,26
13658,931,983
13659,931,88
13660,931,494
13661,931,323
13662,931,941
13663,931,258
13664,931,775
13665,931,63
13666,931,902
13667,931,973
13668,931,734
13669,931,163
13670,931,511
13671,931,840
13672,931,569
13673,931,883
13674,931,352
13675,931,291
13676,931,964
13677,931,366
13678,931,660
13679,931,616
13680,931,461
13681,931,394
13682,931,289
13683,931,743
13684,931,368
13685,931,19
13686,931,450
13687,931,357
13688,931,792
13689,931,842
13690,931,956
13691,931,630
13692,931,720
13693,931,254
13694,931,245
13695,931,555
13696,931,118
13697,931,269
13698,931,900
13699,931,950
13700,931,286
13701,931,1060
13702,931,436
13703,931,525
13704,931,699
13705,931,824
13706,931,972
13707,931,970
13708,931,1041
13709,931,905
13710,931,246
13711,931,988
13712,931,959
13713,931,766
13714,931,360
13715,931,156
13716,931,895
13717,931,897
13718,931,672
13719,931,14
13720,931,33
13721,931,614
13722,931,500
13723,931,928
13724,931,952
13725,931,845
13726,931,532
13727,931,306
13728,931,741
13729,931,168
13730,931,120
13731,931,205
13732,931,871
13733,931,1035
13734,931,127
13735,931,70
13736,931,24
13737,931,492
13738,931,154
13739,931,876
13740,931,997
13741,931,930
13742,931,383
13743,931,510
13744,931,642
13745,931,321
13746,121,296
13747,121,791
13748,121,356
13749,121,62
