,target,Herb
164049,9218.0,1217
164050,8768.0,1217
164051,8760.0,1217
164052,8972.0,1218
164053,9282.0,1218
164054,9519.0,1218
164055,8832.0,1218
164056,9551.0,1218
164057,9119.0,1218
164058,9648.0,1218
164059,8976.0,1218
164060,10839.0,1218
164061,9220.0,1218
164062,8525.0,1218
164063,9636.0,1218
164064,9392.0,1218
164065,9200.0,1218
164066,8917.0,1218
164067,8715.0,1218
164068,9711.0,1218
164069,9039.0,1218
164070,9569.0,1218
164071,9092.0,1218
164072,8754.0,1218
164073,8420.0,1218
164074,9503.0,1218
164075,9494.0,1218
164076,9041.0,1218
164077,10057.0,1218
164078,10285.0,1218
164079,9218.0,1218
164080,9833.0,1218
164081,9983.0,1218
164082,9878.0,1218
164083,10481.0,1218
164084,,1218
164085,9572.0,1218
164086,8973.0,1218
164087,9497.0,1218
164088,9600.0,1218
164089,10013.0,1218
164090,10139.0,1218
164091,8819.0,1218
164092,9763.0,1218
164093,8654.0,1218
164094,8903.0,1218
164095,8672.0,1218
164096,9632.0,1218
164097,9359.0,1218
164098,10875.0,1218
164099,8964.0,1218
164100,9575.0,1218
164101,8982.0,1218
164102,8812.0,1218
164103,10245.0,1218
164104,10444.0,1218
164105,9368.0,1218
164106,9738.0,1218
164107,9819.0,1218
164108,9518.0,1218
164109,,1218
164110,,1218
164111,8442.0,1218
164112,10221.0,1218
164113,9526.0,1218
164114,8364.0,1218
164115,10209.0,1218
164116,9544.0,1218
164117,10214.0,1218
164118,8995.0,1218
164119,8786.0,1218
164120,9455.0,1218
164121,8878.0,1218
164122,9601.0,1218
164123,10174.0,1218
164124,10262.0,1218
164125,8563.0,1218
164126,9109.0,1218
164127,9043.0,1218
164128,9683.0,1218
164129,9800.0,1218
164130,8781.0,1218
164131,9720.0,1218
164132,8893.0,1218
164133,10010.0,1218
164134,9629.0,1218
164135,9757.0,1218
164136,8705.0,1218
164137,8804.0,1218
164138,8811.0,1218
164139,8902.0,1218
164140,8852.0,1218
164141,9158.0,1218
164142,9369.0,1218
164143,9253.0,1218
164144,10473.0,1218
164145,9803.0,1218
164146,8997.0,1218
164147,9784.0,1218
164148,10160.0,1218
164149,8681.0,1218
164150,9155.0,1218
164151,8817.0,1218
164152,8757.0,1218
164153,8834.0,1218
164154,8868.0,1218
164155,9001.0,1218
164156,9764.0,1218
164157,8702.0,1218
164158,8855.0,1218
164159,9713.0,1218
164160,8658.0,1218
164161,10238.0,1218
164162,9310.0,1218
164163,9965.0,1218
164164,9810.0,1218
164165,9168.0,1218
164166,9521.0,1218
164167,8731.0,1218
164168,8699.0,1218
164169,8810.0,1218
164170,8778.0,1218
164171,9019.0,1218
164172,9809.0,1218
164173,10941.0,1218
164174,9936.0,1218
164175,8807.0,1218
164176,9197.0,1218
164177,9618.0,1218
164178,9746.0,1218
164179,9595.0,1218
164180,8483.0,1218
164181,10499.0,1218
164182,8482.0,1218
164183,8655.0,1218
164184,9020.0,1218
164185,9900.0,1218
164186,9230.0,1218
164187,9955.0,1218
164188,9536.0,1218
164189,10179.0,1218
164190,9462.0,1218
164191,8929.0,1218
164192,,1218
164193,8968.0,1218
164194,9834.0,1218
164195,9971.0,1218
164196,9023.0,1218
164197,8836.0,1218
164198,9556.0,1218
164199,9331.0,1218
164200,10128.0,1218
164201,10694.0,1218
164202,9257.0,1218
164203,9492.0,1218
164204,9386.0,1218
164205,8853.0,1218
164206,10057.0,1219
164207,8705.0,1219
164208,9281.0,1219
164209,9833.0,1219
164210,8525.0,1219
164211,8976.0,1219
164212,10339.0,1219
164213,8709.0,1219
164214,8614.0,1219
164215,9864.0,1219
164216,10277.0,1219
164217,9954.0,1219
164218,9091.0,1219
164219,10445.0,1219
164220,9092.0,1219
164221,8819.0,1219
164222,9392.0,1219
164223,9883.0,1219
164224,10583.0,1219
164225,8401.0,1219
164226,9907.0,1219
164227,10010.0,1219
164228,9551.0,1219
164229,9089.0,1219
164230,10444.0,1219
164231,8564.0,1219
164232,9455.0,1219
164233,9371.0,1219
164234,9601.0,1219
164235,8747.0,1219
164236,8799.0,1219
164237,8702.0,1219
164238,10245.0,1219
164239,9316.0,1219
164240,8802.0,1219
164241,9001.0,1219
164242,9811.0,1219
164243,10507.0,1219
164244,8916.0,1219
164245,10168.0,1219
164246,8674.0,1219
164247,9529.0,1219
164248,10633.0,1219
164249,9214.0,1219
164250,8757.0,1219
164251,8834.0,1219
164252,8868.0,1219
164253,9764.0,1219
164254,8855.0,1219
164255,9713.0,1219
164256,10013.0,1219
164257,8658.0,1219
164258,10238.0,1219
164259,9310.0,1219
164260,9965.0,1219
164261,9810.0,1219
164262,9168.0,1219
164263,9521.0,1219
164264,8731.0,1219
164265,9632.0,1219
164266,9368.0,1219
164267,8699.0,1219
164268,9497.0,1219
164269,8810.0,1219
164270,8778.0,1219
164271,9019.0,1219
164272,9809.0,1219
164273,10941.0,1219
164274,8817.0,1219
164275,9936.0,1219
164276,8807.0,1219
164277,9197.0,1219
164278,9618.0,1219
164279,9746.0,1219
164280,9595.0,1219
164281,8483.0,1219
164282,10499.0,1219
164283,8482.0,1219
164284,8903.0,1219
164285,8655.0,1219
164286,9182.0,1219
164287,8818.0,1219
164288,9119.0,1219
164289,9204.0,1219
164290,9220.0,1219
164291,8981.0,1219
164292,8811.0,1219
164293,9020.0,1219
164294,8812.0,1219
164295,8917.0,1219
164296,9626.0,1219
164297,9803.0,1219
164298,8997.0,1219
164299,9784.0,1219
164300,10160.0,1219
164301,8681.0,1219
164302,9155.0,1219
164303,10473.0,1219
164304,9983.0,1219
164305,9494.0,1219
164306,8971.0,1219
164307,9276.0,1219
164308,9425.0,1219
164309,8710.0,1219
164310,8972.0,1220
164311,9282.0,1220
164312,9519.0,1220
164313,8832.0,1220
164314,9551.0,1220
164315,9119.0,1220
164316,9648.0,1220
164317,8976.0,1220
164318,10839.0,1220
164319,9220.0,1220
164320,8525.0,1220
164321,9636.0,1220
164322,9392.0,1220
164323,9200.0,1220
164324,8917.0,1220
164325,8715.0,1220
164326,9711.0,1220
164327,9039.0,1220
164328,9569.0,1220
164329,9092.0,1220
164330,8754.0,1220
164331,8420.0,1220
164332,9503.0,1220
164333,9494.0,1220
164334,9041.0,1220
164335,10057.0,1220
164336,10285.0,1220
164337,9218.0,1220
164338,9833.0,1220
164339,9983.0,1220
164340,9878.0,1220
164341,10481.0,1220
164342,,1220
164343,9572.0,1220
164344,8973.0,1220
164345,9497.0,1220
164346,9600.0,1220
164347,10013.0,1220
164348,10139.0,1220
164349,8819.0,1220
164350,9763.0,1220
164351,8654.0,1220
164352,8903.0,1220
164353,8672.0,1220
164354,9632.0,1220
164355,9359.0,1220
164356,10875.0,1220
164357,8964.0,1220
164358,9575.0,1220
164359,8982.0,1220
164360,8812.0,1220
164361,10245.0,1220
164362,10444.0,1220
164363,9368.0,1220
164364,9738.0,1220
164365,9819.0,1220
164366,9518.0,1220
164367,,1220
164368,,1220
164369,8442.0,1220
164370,10221.0,1220
164371,9526.0,1220
164372,8364.0,1220
164373,10209.0,1220
164374,9544.0,1220
164375,10214.0,1220
164376,8995.0,1220
164377,8786.0,1220
164378,9455.0,1220
164379,8878.0,1220
164380,9601.0,1220
164381,10174.0,1220
164382,10262.0,1220
164383,8563.0,1220
164384,9109.0,1220
164385,9043.0,1220
164386,9683.0,1220
164387,9800.0,1220
164388,8781.0,1220
164389,9720.0,1220
164390,8893.0,1220
164391,10010.0,1220
164392,9629.0,1220
164393,9757.0,1220
164394,8705.0,1220
164395,8804.0,1220
164396,8811.0,1220
164397,8902.0,1220
164398,8852.0,1220
164399,9158.0,1220
164400,9369.0,1220
164401,9253.0,1220
164402,10473.0,1220
164403,9803.0,1220
164404,8997.0,1220
164405,9784.0,1220
164406,10160.0,1220
164407,8681.0,1220
164408,9155.0,1220
164409,8817.0,1220
164410,8757.0,1220
164411,8834.0,1220
164412,8868.0,1220
164413,9001.0,1220
164414,9764.0,1220
164415,8702.0,1220
164416,8855.0,1220
164417,9713.0,1220
164418,8658.0,1220
164419,10238.0,1220
164420,9310.0,1220
164421,9965.0,1220
164422,9810.0,1220
164423,9168.0,1220
164424,9521.0,1220
164425,8731.0,1220
164426,8699.0,1220
164427,8810.0,1220
164428,8778.0,1220
164429,9019.0,1220
164430,9809.0,1220
164431,10941.0,1220
164432,9936.0,1220
164433,8807.0,1220
164434,9197.0,1220
164435,9618.0,1220
164436,9746.0,1220
164437,9595.0,1220
164438,8483.0,1220
164439,10499.0,1220
164440,8482.0,1220
164441,8655.0,1220
164442,9020.0,1220
164443,9900.0,1220
164444,9230.0,1220
164445,9955.0,1220
164446,9536.0,1220
164447,10179.0,1220
164448,9462.0,1220
164449,8929.0,1220
164450,,1220
164451,8968.0,1220
164452,9834.0,1220
164453,9971.0,1220
164454,9023.0,1220
164455,8836.0,1220
164456,9556.0,1220
164457,9331.0,1220
164458,10128.0,1220
164459,10694.0,1220
164460,9257.0,1220
164461,9492.0,1220
164462,9386.0,1220
164463,8853.0,1220
164464,8972.0,1221
164465,9282.0,1221
164466,9519.0,1221
164467,8832.0,1221
164468,9551.0,1221
164469,9119.0,1221
164470,9648.0,1221
164471,8976.0,1221
164472,10839.0,1221
164473,9220.0,1221
164474,8525.0,1221
164475,9636.0,1221
164476,9392.0,1221
164477,9200.0,1221
164478,8917.0,1221
164479,8715.0,1221
164480,9711.0,1221
164481,9039.0,1221
164482,9569.0,1221
164483,9092.0,1221
164484,8754.0,1221
164485,8420.0,1221
164486,9503.0,1221
164487,9494.0,1221
164488,9041.0,1221
164489,10057.0,1221
164490,10285.0,1221
164491,9218.0,1221
164492,9833.0,1221
164493,9983.0,1221
164494,9878.0,1221
164495,10481.0,1221
164496,,1221
164497,9572.0,1221
164498,8973.0,1221
164499,9497.0,1221
164500,9600.0,1221
164501,10013.0,1221
164502,10139.0,1221
164503,8819.0,1221
164504,9763.0,1221
164505,8654.0,1221
164506,8903.0,1221
164507,8672.0,1221
164508,9632.0,1221
164509,9359.0,1221
164510,10875.0,1221
164511,8964.0,1221
164512,9575.0,1221
164513,8982.0,1221
164514,8812.0,1221
164515,10245.0,1221
164516,10444.0,1221
164517,9368.0,1221
164518,9738.0,1221
164519,9819.0,1221
164520,9518.0,1221
164521,,1221
164522,,1221
164523,8442.0,1221
164524,10221.0,1221
164525,9526.0,1221
164526,8364.0,1221
164527,10209.0,1221
164528,9544.0,1221
164529,10214.0,1221
164530,8995.0,1221
164531,8786.0,1221
164532,9455.0,1221
164533,8878.0,1221
164534,9601.0,1221
164535,10174.0,1221
164536,10262.0,1221
164537,8563.0,1221
164538,9109.0,1221
164539,9043.0,1221
164540,9683.0,1221
164541,9800.0,1221
164542,8781.0,1221
164543,9720.0,1221
164544,8893.0,1221
164545,10010.0,1221
164546,9629.0,1221
164547,9757.0,1221
164548,8705.0,1221
164549,8804.0,1221
164550,8811.0,1221
164551,8902.0,1221
164552,8852.0,1221
164553,9158.0,1221
164554,9369.0,1221
164555,9253.0,1221
164556,10473.0,1221
164557,9803.0,1221
164558,8997.0,1221
164559,9784.0,1221
164560,10160.0,1221
164561,8681.0,1221
164562,9155.0,1221
164563,8817.0,1221
164564,8757.0,1221
164565,8834.0,1221
164566,8868.0,1221
164567,9001.0,1221
164568,9764.0,1221
164569,8702.0,1221
164570,8855.0,1221
164571,9713.0,1221
164572,8658.0,1221
164573,10238.0,1221
164574,9310.0,1221
164575,9965.0,1221
164576,9810.0,1221
164577,9168.0,1221
164578,9521.0,1221
164579,8731.0,1221
164580,8699.0,1221
164581,8810.0,1221
164582,8778.0,1221
164583,9019.0,1221
164584,9809.0,1221
164585,10941.0,1221
164586,9936.0,1221
164587,8807.0,1221
164588,9197.0,1221
164589,9618.0,1221
164590,9746.0,1221
164591,9595.0,1221
164592,8483.0,1221
164593,10499.0,1221
164594,8482.0,1221
164595,8655.0,1221
164596,9020.0,1221
164597,9900.0,1221
164598,9230.0,1221
164599,9955.0,1221
164600,9536.0,1221
164601,10179.0,1221
164602,9462.0,1221
164603,8929.0,1221
164604,,1221
164605,8968.0,1221
164606,9834.0,1221
164607,9971.0,1221
164608,9023.0,1221
164609,8836.0,1221
164610,9556.0,1221
164611,9331.0,1221
164612,10128.0,1221
164613,10694.0,1221
164614,9257.0,1221
164615,9492.0,1221
164616,9386.0,1221
164617,8853.0,1221
164618,9971.0,1222
164619,9355.0,1222
164620,9242.0,1222
164621,8705.0,1222
164622,8588.0,1222
164623,9051.0,1222
164624,8816.0,1222
164625,9544.0,1222
164626,9347.0,1222
164627,9551.0,1222
164628,8575.0,1222
164629,9455.0,1222
164630,10583.0,1222
164631,9660.0,1222
164632,9414.0,1222
164633,8710.0,1222
164634,10057.0,1222
164635,8785.0,1222
164636,8859.0,1222
164637,9220.0,1222
164638,10055.0,1222
164639,8818.0,1222
164640,8976.0,1222
164641,10165.0,1222
164642,8819.0,1222
164643,8673.0,1222
164644,9151.0,1222
164645,8684.0,1222
164646,8687.0,1222
164647,9890.0,1222
164648,10013.0,1222
164649,8391.0,1222
164650,8968.0,1222
164651,9281.0,1222
164652,9489.0,1222
164653,8875.0,1222
164654,8917.0,1222
164655,8981.0,1222
164656,10908.0,1222
164657,8838.0,1222
164658,9088.0,1222
164659,8640.0,1222
164660,8836.0,1222
164661,9556.0,1222
164662,10011.0,1222
164663,10010.0,1222
164664,9601.0,1222
164665,9503.0,1222
164666,9119.0,1222
164667,8679.0,1222
164668,9321.0,1222
164669,8754.0,1222
164670,8731.0,1222
164671,9179.0,1222
164672,10626.0,1222
164673,9012.0,1222
164674,9497.0,1222
164675,8807.0,1222
164676,8557.0,1222
164677,8823.0,1222
164678,8778.0,1222
164679,8654.0,1222
164680,8661.0,1222
164681,8660.0,1222
164682,9594.0,1222
164683,9834.0,1222
164684,8708.0,1222
164685,8709.0,1222
164686,8781.0,1222
164687,8932.0,1222
164688,9925.0,1222
164689,8758.0,1222
164690,10956.0,1222
164691,8973.0,1222
164692,9066.0,1222
164693,10168.0,1222
164694,9529.0,1222
164695,9392.0,1222
164696,9368.0,1222
164697,8943.0,1222
164698,10739.0,1222
164699,9146.0,1222
164700,9204.0,1222
164701,8430.0,1222
164702,8993.0,1222
164703,9300.0,1222
164704,9089.0,1222
164705,8829.0,1222
164706,9092.0,1222
164707,8902.0,1222
164708,9085.0,1222
164709,9662.0,1222
164710,9708.0,1222
164711,8674.0,1222
164712,9605.0,1222
164713,8716.0,1222
164714,8955.0,1222
164715,10214.0,1222
164716,8393.0,1222
164717,9141.0,1222
164718,10823.0,1222
164719,9155.0,1222
164720,9932.0,1222
164721,10132.0,1222
164722,9272.0,1222
164723,9221.0,1222
164724,8740.0,1222
164725,8681.0,1222
164726,9032.0,1222
164727,8977.0,1222
164728,10120.0,1222
164729,9964.0,1222
164730,8863.0,1222
164731,8810.0,1222
164732,10246.0,1222
164733,9421.0,1222
164734,9011.0,1222
164735,9803.0,1222
164736,8949.0,1222
164737,8811.0,1222
164738,9784.0,1222
164739,9415.0,1222
164740,9707.0,1222
164741,10160.0,1222
164742,9208.0,1222
164743,8759.0,1222
164744,8995.0,1222
164745,8784.0,1222
164746,9384.0,1222
164747,8941.0,1222
164748,8519.0,1222
164749,9118.0,1222
164750,9025.0,1222
164751,9808.0,1222
164752,9762.0,1222
164753,10639.0,1222
164754,10245.0,1222
164755,9833.0,1222
164756,10782.0,1222
164757,9690.0,1222
164758,9516.0,1222
164759,9712.0,1222
164760,9600.0,1222
164761,9310.0,1222
164762,9186.0,1222
164763,9135.0,1222
164764,8682.0,1222
164765,10058.0,1222
164766,8616.0,1222
164767,10333.0,1222
164768,9000.0,1222
164769,10279.0,1222
164770,8344.0,1222
164771,10012.0,1222
164772,,1222
164773,8978.0,1222
164774,9357.0,1222
164775,9090.0,1222
164776,10568.0,1222
164777,9636.0,1222
164778,9167.0,1222
164779,8756.0,1222
164780,9015.0,1222
164781,9988.0,1222
164782,8530.0,1222
164783,8656.0,1222
164784,10355.0,1222
164785,9569.0,1222
164786,8961.0,1222
164787,8916.0,1222
164788,9041.0,1222
164789,9282.0,1222
164790,9464.0,1222
164791,8848.0,1222
164792,10589.0,1222
164793,9555.0,1222
164794,8972.0,1222
164795,10135.0,1222
164796,9371.0,1222
164797,10243.0,1222
164798,10006.0,1222
164799,8439.0,1222
164800,10925.0,1222
164801,10982.0,1222
164802,8381.0,1222
164803,10209.0,1222
164804,9457.0,1222
164805,9207.0,1222
164806,9739.0,1222
164807,9177.0,1222
164808,10741.0,1222
164809,8946.0,1222
164810,9776.0,1222
164811,9478.0,1222
164812,10224.0,1222
164813,10221.0,1222
164814,8527.0,1222
164815,10561.0,1222
164816,9599.0,1222
164817,9494.0,1222
164818,8408.0,1222
164819,9112.0,1222
164820,8882.0,1222
164821,8877.0,1222
164822,9253.0,1222
164823,8347.0,1222
164824,9195.0,1222
164825,8814.0,1222
164826,10555.0,1222
164827,9903.0,1222
164828,10620.0,1222
164829,9991.0,1222
164830,8812.0,1222
164831,8678.0,1222
164832,10153.0,1222
164833,8725.0,1222
164834,9276.0,1222
164835,10335.0,1222
164836,9182.0,1222
164837,10882.0,1222
164838,8893.0,1222
164839,10500.0,1222
164840,9214.0,1222
164841,9200.0,1222
164842,8626.0,1222
164843,10134.0,1222
164844,9811.0,1222
164845,8879.0,1222
164846,9709.0,1222
164847,10090.0,1222
164848,10089.0,1222
164849,,1222
164850,10117.0,1222
164851,,1222
164852,9016.0,1222
164853,9749.0,1222
164854,10699.0,1222
164855,9823.0,1222
164856,8910.0,1222
164857,10958.0,1222
164858,10439.0,1222
164859,10633.0,1222
164860,9583.0,1222
164861,9244.0,1222
164862,9809.0,1222
164863,8699.0,1222
164864,10481.0,1222
164865,10955.0,1222
164866,8757.0,1222
164867,8702.0,1222
164868,10600.0,1222
164869,8733.0,1222
164870,9819.0,1222
164871,8663.0,1222
164872,9855.0,1222
164873,9150.0,1222
164874,9647.0,1222
164875,9023.0,1222
164876,8900.0,1222
164877,10529.0,1222
164878,9803.0,1223
164879,8976.0,1223
164880,10010.0,1223
164881,9601.0,1223
164882,8997.0,1223
164883,9784.0,1223
164884,10160.0,1223
164885,8681.0,1223
164886,9155.0,1223
164887,8817.0,1223
164888,8705.0,1224
164889,9281.0,1224
164890,9833.0,1224
164891,8525.0,1224
164892,8976.0,1224
164893,10339.0,1224
164894,8709.0,1224
164895,8614.0,1224
164896,9864.0,1224
164897,10277.0,1224
164898,9954.0,1224
164899,9091.0,1224
164900,10013.0,1225
164901,8701.0,1225
164902,8770.0,1225
164903,8976.0,1225
164904,10010.0,1225
164905,9051.0,1225
164906,9971.0,1225
164907,8968.0,1225
164908,9355.0,1225
164909,9090.0,1225
164910,9165.0,1225
164911,9564.0,1225
164912,9569.0,1225
164913,9503.0,1225
164914,9532.0,1225
164915,9531.0,1225
164916,9181.0,1225
164917,8986.0,1225
164918,9601.0,1225
164919,8785.0,1225
164920,8766.0,1225
164921,9092.0,1225
164922,9551.0,1225
164923,9000.0,1225
164924,9089.0,1225
164925,8754.0,1225
164926,8679.0,1225
164927,8681.0,1225
164928,8705.0,1225
164929,8710.0,1225
164930,9497.0,1225
164931,8747.0,1225
164932,9369.0,1225
164933,8781.0,1225
164934,8674.0,1225
164935,9397.0,1225
164936,9993.0,1225
164937,9899.0,1225
164938,10561.0,1225
164939,9220.0,1225
164940,8381.0,1225
164941,9796.0,1225
164942,9663.0,1225
164943,,1225
164944,9186.0,1225
164945,9455.0,1225
164946,8362.0,1225
164947,9371.0,1225
164948,9392.0,1225
164949,10057.0,1225
164950,8893.0,1225
164951,9423.0,1225
164952,8875.0,1225
164953,8995.0,1225
164954,8706.0,1225
164955,9494.0,1225
164956,8973.0,1225
164957,10239.0,1225
164958,10245.0,1225
164959,8605.0,1225
164960,9217.0,1225
164961,9848.0,1225
164962,10926.0,1225
164963,8552.0,1225
164964,9192.0,1225
164965,9728.0,1225
164966,9526.0,1225
164967,9723.0,1225
164968,10520.0,1225
164969,10246.0,1225
164970,9253.0,1225
164971,10300.0,1225
164972,8810.0,1225
164973,10365.0,1225
164974,9282.0,1225
164975,8805.0,1225
164976,8564.0,1225
164977,10444.0,1225
164978,9529.0,1225
164979,9300.0,1225
164980,9131.0,1225
164981,8823.0,1225
164982,8950.0,1225
164983,9072.0,1225
164984,9860.0,1225
164985,9011.0,1225
164986,9020.0,1225
164987,8943.0,1225
164988,8811.0,1225
164989,8982.0,1225
164990,9478.0,1225
164991,8917.0,1225
164992,8474.0,1225
164993,,1225
164994,10214.0,1225
164995,8832.0,1225
164996,9774.0,1225
164997,8972.0,1225
164998,9519.0,1225
164999,9119.0,1225
165000,9648.0,1225
165001,10839.0,1225
165002,8525.0,1225
165003,9636.0,1225
165004,9200.0,1225
165005,10445.0,1225
165006,9435.0,1225
165007,10597.0,1225
165008,8527.0,1225
165009,9834.0,1225
165010,9118.0,1225
165011,9135.0,1225
165012,8898.0,1225
165013,8758.0,1225
165014,8651.0,1225
165015,8817.0,1225
165016,9978.0,1225
165017,9442.0,1225
165018,10746.0,1225
165019,8897.0,1225
165020,8707.0,1225
165021,8658.0,1225
165022,9368.0,1225
165023,8724.0,1225
165024,9690.0,1225
165025,8804.0,1225
165026,8744.0,1225
165027,8937.0,1225
165028,9489.0,1225
165029,8777.0,1225
165030,9331.0,1225
165031,8450.0,1225
165032,9159.0,1225
165033,10317.0,1225
165034,9033.0,1226
165035,9032.0,1226
165036,8705.0,1226
165037,10160.0,1226
165038,9601.0,1226
165039,9455.0,1226
165040,9220.0,1227
165041,9118.0,1227
165042,9369.0,1227
165043,9135.0,1227
165044,9392.0,1227
165045,8898.0,1228
165046,8758.0,1228
165047,8651.0,1228
165048,8817.0,1228
165049,9978.0,1228
165050,9442.0,1228
165051,10746.0,1228
165052,8897.0,1228
165053,8707.0,1228
165054,8658.0,1228
165055,9220.0,1228
165056,9971.0,1228
165057,8950.0,1228
165058,9368.0,1228
165059,8724.0,1228
165060,9690.0,1228
165061,8804.0,1228
165062,8744.0,1228
165063,8674.0,1228
165064,8937.0,1228
165065,9489.0,1228
165066,8777.0,1228
165067,9331.0,1228
165068,9300.0,1228
165069,8450.0,1228
165070,9159.0,1228
165071,10317.0,1228
165072,9146.0,1228
165073,9204.0,1228
165074,8673.0,1228
165075,9090.0,1228
165076,10010.0,1228
165077,8530.0,1228
165078,8995.0,1228
165079,9833.0,1228
165080,,1228
165081,10856.0,1228
165082,10589.0,1228
165083,9636.0,1228
165084,8898.0,1229
165085,8758.0,1229
165086,8651.0,1229
165087,8817.0,1229
165088,9978.0,1229
165089,9442.0,1229
165090,10746.0,1229
165091,8897.0,1229
165092,8707.0,1229
165093,8658.0,1229
165094,9220.0,1229
165095,9971.0,1229
165096,8950.0,1229
165097,9368.0,1229
165098,8724.0,1229
165099,9690.0,1229
165100,8804.0,1229
165101,8744.0,1229
165102,8674.0,1229
165103,8937.0,1229
165104,9489.0,1229
165105,8777.0,1229
165106,9331.0,1229
165107,9300.0,1229
165108,8450.0,1229
165109,9159.0,1229
165110,10317.0,1229
165111,9146.0,1229
165112,9204.0,1229
165113,8673.0,1229
165114,9090.0,1229
165115,10010.0,1229
165116,8530.0,1229
165117,8995.0,1229
165118,9833.0,1229
165119,,1229
165120,10856.0,1229
165121,10589.0,1229
165122,9636.0,1229
165123,9930.0,1230
165124,9023.0,1230
165125,9088.0,1230
165126,9556.0,1230
165127,10011.0,1230
165128,9331.0,1230
165129,10012.0,1230
165130,8781.0,1230
165131,9601.0,1230
165132,9321.0,1230
165133,8804.0,1230
165134,9012.0,1230
165135,9011.0,1230
165136,9497.0,1230
165137,8705.0,1230
165138,8708.0,1230
165139,9662.0,1230
165140,9906.0,1230
165141,9119.0,1230
165142,8778.0,1230
165143,8818.0,1230
165144,9503.0,1230
165145,8819.0,1230
165146,8400.0,1230
165147,8816.0,1230
165148,9089.0,1230
165149,8829.0,1230
165150,9455.0,1230
165151,8912.0,1230
165152,9392.0,1230
165153,8943.0,1230
165154,8654.0,1230
165155,9092.0,1230
165156,8902.0,1230
165157,9803.0,1230
165158,9355.0,1230
165159,10903.0,1230
165160,9090.0,1230
165161,8754.0,1230
165162,9281.0,1230
165163,11035.0,1230
165164,9899.0,1230
165165,10652.0,1230
165166,9690.0,1230
165167,8875.0,1230
165168,8937.0,1230
165169,8747.0,1230
165170,9726.0,1230
165171,10981.0,1230
165172,9439.0,1230
165173,9403.0,1230
165174,8426.0,1230
165175,9043.0,1230
165176,9946.0,1230
165177,8976.0,1230
165178,8949.0,1230
165179,8406.0,1230
165180,10829.0,1230
165181,9823.0,1230
165182,9007.0,1230
165183,9636.0,1230
165184,,1230
165185,9249.0,1230
165186,,1230
165187,10520.0,1230
165188,10956.0,1230
165189,9282.0,1230
165190,10214.0,1230
165191,,1230
165192,10221.0,1230
165193,10933.0,1230
165194,9600.0,1230
165195,9539.0,1230
165196,10300.0,1230
165197,9253.0,1230
165198,10224.0,1230
165199,10568.0,1230
165200,9371.0,1230
165201,9220.0,1230
165202,9118.0,1230
165203,9165.0,1230
165204,9415.0,1230
165205,8866.0,1230
165206,10245.0,1230
165207,9369.0,1230
165208,9135.0,1230
165209,10561.0,1230
165210,8485.0,1230
165211,10471.0,1230
165212,8657.0,1230
165213,8765.0,1230
165214,8849.0,1230
165215,11012.0,1230
165216,10209.0,1230
165217,9019.0,1230
165218,10470.0,1230
165219,10444.0,1230
165220,9430.0,1230
165221,8980.0,1230
165222,9431.0,1230
165223,9716.0,1230
165224,9663.0,1230
165225,9280.0,1230
165226,8758.0,1230
165227,8893.0,1230
165228,10583.0,1230
165229,9682.0,1230
165230,9988.0,1230
165231,8622.0,1230
165232,10643.0,1230
165233,8571.0,1230
165234,9819.0,1230
165235,10164.0,1230
165236,9373.0,1230
165237,9833.0,1230
165238,8525.0,1230
165239,10339.0,1230
165240,8709.0,1230
165241,8614.0,1230
165242,9864.0,1230
165243,10277.0,1230
165244,9954.0,1230
165245,9091.0,1230
165246,9709.0,1230
165247,8651.0,1230
165248,8770.0,1230
165249,9225.0,1230
165250,8766.0,1230
165251,9136.0,1230
165252,8950.0,1230
165253,9085.0,1230
165254,9276.0,1230
165255,8661.0,1230
165256,8660.0,1230
165257,9983.0,1230
165258,8972.0,1230
165259,8713.0,1230
165260,9907.0,1230
165261,10072.0,1230
165262,9186.0,1230
165263,9971.0,1230
165264,8838.0,1230
165265,9082.0,1230
165266,10010.0,1230
165267,9932.0,1230
165268,8800.0,1230
165269,10149.0,1230
165270,9494.0,1230
165271,9659.0,1230
165272,8693.0,1230
165273,8692.0,1230
165274,10343.0,1230
165275,8956.0,1230
165276,9920.0,1230
165277,9404.0,1230
165278,10161.0,1230
165279,9942.0,1230
165280,8702.0,1230
165281,10211.0,1230
165282,10297.0,1230
165283,8673.0,1230
165284,10363.0,1230
165285,8811.0,1230
165286,10454.0,1230
165287,10122.0,1230
165288,9270.0,1230
165289,9397.0,1230
165290,8767.0,1230
165291,9892.0,1230
165292,10147.0,1230
165293,9554.0,1230
165294,9548.0,1230
165295,10057.0,1230
165296,8663.0,1230
165297,10402.0,1230
165298,9848.0,1230
165299,9000.0,1230
165300,9575.0,1230
165301,9318.0,1230
165302,10553.0,1230
165303,8489.0,1230
165304,9310.0,1230
165305,10096.0,1230
165306,11025.0,1230
165307,10508.0,1230
165308,9063.0,1230
165309,9619.0,1230
165310,8810.0,1230
165311,10365.0,1230
165312,8805.0,1230
165313,8710.0,1230
165314,8564.0,1230
165315,9529.0,1230
165316,10246.0,1230
165317,10335.0,1230
165318,9182.0,1230
165319,10882.0,1230
165320,10500.0,1230
165321,10013.0,1230
165322,8701.0,1230
165323,8722.0,1230
165324,9618.0,1230
165325,8362.0,1230
165326,10111.0,1230
165327,9265.0,1230
165328,9353.0,1230
